nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity,    x-coordinate,    y-coordinate
     13078, 3.750000000E-01, 7.890625000E-01,-6.234484801E-02, 2.920217466E-02, 1.735277545E-01, 3.750000000E-01, 7.890625000E-01
     13079, 3.828125000E-01, 7.890625000E-01,-6.343457637E-02, 3.323957006E-02, 1.700345640E-01, 3.828125000E-01, 7.890625000E-01
     13080, 3.906250000E-01, 7.890625000E-01,-6.457118134E-02, 3.724103569E-02, 1.664867117E-01, 3.906250000E-01, 7.890625000E-01
     13081, 3.984375000E-01, 7.890625000E-01,-6.574944183E-02, 4.119811038E-02, 1.628792694E-01, 3.984375000E-01, 7.890625000E-01
     13082, 4.062500000E-01, 7.890625000E-01,-6.696548659E-02, 4.510248618E-02, 1.592069316E-01, 4.062500000E-01, 7.890625000E-01
     13083, 4.140625000E-01, 7.890625000E-01,-6.821531298E-02, 4.894596261E-02, 1.554642518E-01, 4.140625000E-01, 7.890625000E-01
     13084, 4.218750000E-01, 7.890625000E-01,-6.949394172E-02, 5.272037185E-02, 1.516455835E-01, 4.218750000E-01, 7.890625000E-01
     13085, 4.296875000E-01, 7.890625000E-01,-7.079648498E-02, 5.641769831E-02, 1.477450718E-01, 4.296875000E-01, 7.890625000E-01
     13086, 4.375000000E-01, 7.890625000E-01,-7.211784654E-02, 6.002990922E-02, 1.437566953E-01, 4.375000000E-01, 7.890625000E-01
     13087, 4.453125000E-01, 7.890625000E-01,-7.345249868E-02, 6.354894001E-02, 1.396741997E-01, 4.453125000E-01, 7.890625000E-01
     13088, 4.531250000E-01, 7.890625000E-01,-7.479467706E-02, 6.696680787E-02, 1.354911929E-01, 4.531250000E-01, 7.890625000E-01
     13089, 4.609375000E-01, 7.890625000E-01,-7.613846477E-02, 7.027548804E-02, 1.312011488E-01, 4.609375000E-01, 7.890625000E-01
     13090, 4.687500000E-01, 7.890625000E-01,-7.747782508E-02, 7.346690719E-02, 1.267973683E-01, 4.687500000E-01, 7.890625000E-01
     13091, 4.765625000E-01, 7.890625000E-01,-7.880642513E-02, 7.653295558E-02, 1.222730191E-01, 4.765625000E-01, 7.890625000E-01
     13092, 4.843750000E-01, 7.890625000E-01,-8.011771121E-02, 7.946546043E-02, 1.176211703E-01, 4.843750000E-01, 7.890625000E-01
     13093, 4.921875000E-01, 7.890625000E-01,-8.140490813E-02, 8.225618555E-02, 1.128347532E-01, 4.921875000E-01, 7.890625000E-01
     13094, 5.000000000E-01, 7.890625000E-01,-8.266101529E-02, 8.489681360E-02, 1.079065646E-01, 5.000000000E-01, 7.890625000E-01
     13095, 5.078125000E-01, 7.890625000E-01,-8.387881368E-02, 8.737893638E-02, 1.028292677E-01, 5.078125000E-01, 7.890625000E-01
     13096, 5.156250000E-01, 7.890625000E-01,-8.505086565E-02, 8.969404597E-02, 9.759538404E-02, 5.156250000E-01, 7.890625000E-01
     13097, 5.234375000E-01, 7.890625000E-01,-8.616952172E-02, 9.183352733E-02, 9.219728474E-02, 5.234375000E-01, 7.890625000E-01
     13098, 5.312500000E-01, 7.890625000E-01,-8.722692571E-02, 9.378864937E-02, 8.662718018E-02, 5.312500000E-01, 7.890625000E-01
     13099, 5.390625000E-01, 7.890625000E-01,-8.821502085E-02, 9.555055957E-02, 8.087710764E-02, 5.390625000E-01, 7.890625000E-01
     13100, 5.468750000E-01, 7.890625000E-01,-8.912556236E-02, 9.711027432E-02, 7.493891572E-02, 5.468750000E-01, 7.890625000E-01
     13101, 5.546875000E-01, 7.890625000E-01,-8.995011552E-02, 9.845868019E-02, 6.880424818E-02, 5.546875000E-01, 7.890625000E-01
     13102, 5.625000000E-01, 7.890625000E-01,-9.068008924E-02, 9.958651031E-02, 6.246452138E-02, 5.625000000E-01, 7.890625000E-01
     13103, 5.703125000E-01, 7.890625000E-01,-9.130666868E-02, 1.004843847E-01, 5.591091433E-02, 5.703125000E-01, 7.890625000E-01
     13104, 5.781250000E-01, 7.890625000E-01,-9.182102246E-02, 1.011426982E-01, 4.913432626E-02, 5.781250000E-01, 7.890625000E-01
     13105, 5.859375000E-01, 7.890625000E-01,-9.221405872E-02, 1.015517926E-01, 4.212548362E-02, 5.859375000E-01, 7.890625000E-01
     13106, 5.937500000E-01, 7.890625000E-01,-9.247725828E-02, 1.017013300E-01, 3.487459848E-02, 5.937500000E-01, 7.890625000E-01
     13107, 6.015625000E-01, 7.890625000E-01,-9.260169735E-02, 1.015825279E-01, 2.737117325E-02, 6.015625000E-01, 7.890625000E-01
     13108, 6.093750000E-01, 7.890625000E-01,-9.257613034E-02, 1.011855012E-01, 1.960479113E-02, 6.093750000E-01, 7.890625000E-01
     13109, 6.171875000E-01, 7.890625000E-01,-9.239130641E-02, 1.004981227E-01, 1.156461011E-02, 6.171875000E-01, 7.890625000E-01
     13110, 6.250000000E-01, 7.890625000E-01,-9.203987361E-02, 9.951074631E-02, 3.238904957E-03, 6.250000000E-01, 7.890625000E-01
     13111, 6.328125000E-01, 7.890625000E-01,-9.151236345E-02, 9.821357989E-02,-5.384247346E-03, 6.328125000E-01, 7.890625000E-01
     13112, 6.406250000E-01, 7.890625000E-01,-9.079909307E-02, 9.659588648E-02,-1.431745065E-02, 6.406250000E-01, 7.890625000E-01
     13113, 6.484375000E-01, 7.890625000E-01,-8.989105379E-02, 9.464719888E-02,-2.357423038E-02, 6.484375000E-01, 7.890625000E-01
     13114, 6.562500000E-01, 7.890625000E-01,-8.877930583E-02, 9.235702164E-02,-3.316878602E-02, 6.562500000E-01, 7.890625000E-01
     13115, 6.640625000E-01, 7.890625000E-01,-8.745521479E-02, 8.971502598E-02,-4.311614494E-02, 6.640625000E-01, 7.890625000E-01
     13116, 6.718750000E-01, 7.890625000E-01,-8.591034835E-02, 8.671105645E-02,-5.343222159E-02, 6.718750000E-01, 7.890625000E-01
     13117, 6.796875000E-01, 7.890625000E-01,-8.413660693E-02, 8.333527941E-02,-6.413389447E-02, 6.796875000E-01, 7.890625000E-01
     13118, 6.875000000E-01, 7.890625000E-01,-8.212627146E-02, 7.957831023E-02,-7.523906230E-02, 6.875000000E-01, 7.890625000E-01
     13119, 6.953125000E-01, 7.890625000E-01,-7.987208836E-02, 7.543140021E-02,-8.676668667E-02, 6.953125000E-01, 7.890625000E-01
     13120, 7.031250000E-01, 7.890625000E-01,-7.736734638E-02, 7.088666165E-02,-9.873680675E-02, 7.031250000E-01, 7.890625000E-01
     13121, 7.109375000E-01, 7.890625000E-01,-7.460596863E-02, 6.593735387E-02,-1.111705142E-01, 7.109375000E-01, 7.890625000E-01
     13122, 7.187500000E-01, 7.890625000E-01,-7.158261194E-02, 6.057823709E-02,-1.240898689E-01, 7.187500000E-01, 7.890625000E-01
     13123, 7.265625000E-01, 7.890625000E-01,-6.829277994E-02, 5.480601061E-02,-1.375177308E-01, 7.265625000E-01, 7.890625000E-01
     13124, 7.343750000E-01, 7.890625000E-01,-6.473294981E-02, 4.861985101E-02,-1.514774749E-01, 7.343750000E-01, 7.890625000E-01
     13125, 7.421875000E-01, 7.890625000E-01,-6.090071619E-02, 4.202206756E-02,-1.659925494E-01, 7.421875000E-01, 7.890625000E-01
     13126, 7.500000000E-01, 7.890625000E-01,-5.679495639E-02, 3.501889444E-02,-1.810858213E-01, 7.500000000E-01, 7.890625000E-01
     13127, 7.578125000E-01, 7.890625000E-01,-5.241601990E-02, 2.762143750E-02,-1.967786495E-01, 7.578125000E-01, 7.890625000E-01
     13128, 7.656250000E-01, 7.890625000E-01,-4.776594264E-02, 1.984679502E-02,-2.130896029E-01, 7.656250000E-01, 7.890625000E-01
     13129, 7.734375000E-01, 7.890625000E-01,-4.284870235E-02, 1.171935959E-02,-2.300327311E-01, 7.734375000E-01, 7.890625000E-01
     13130, 7.812500000E-01, 7.890625000E-01,-3.767051628E-02, 3.272317575E-03,-2.476152861E-01, 7.812500000E-01, 7.890625000E-01
     13131, 7.890625000E-01, 7.890625000E-01,-3.224016635E-02,-5.450676934E-03,-2.658347737E-01, 7.890625000E-01, 7.890625000E-01
     13132, 7.968750000E-01, 7.890625000E-01,-2.656940057E-02,-1.439367596E-02,-2.846752185E-01, 7.968750000E-01, 7.890625000E-01
     13133, 8.046875000E-01, 7.890625000E-01,-2.067337058E-02,-2.348651610E-02,-3.041025307E-01, 8.046875000E-01, 7.890625000E-01
     13134, 8.125000000E-01, 7.890625000E-01,-1.457112444E-02,-3.264291465E-02,-3.240588895E-01, 8.125000000E-01, 7.890625000E-01
     13135, 8.203125000E-01, 7.890625000E-01,-8.286168110E-03,-4.175870759E-02,-3.444561006E-01, 8.203125000E-01, 7.890625000E-01
     13136, 8.281250000E-01, 7.890625000E-01,-1.847056592E-03,-5.071044367E-02,-3.651679551E-01, 8.281250000E-01, 7.890625000E-01
     13137, 8.359375000E-01, 7.890625000E-01, 4.712006863E-03,-5.935459566E-02,-3.860217516E-01, 8.359375000E-01, 7.890625000E-01
     13138, 8.437500000E-01, 7.890625000E-01, 1.135056256E-02,-6.752774149E-02,-4.067892922E-01, 8.437500000E-01, 7.890625000E-01
     13139, 8.515625000E-01, 7.890625000E-01, 1.802143741E-02,-7.504802684E-02,-4.271778445E-01, 8.515625000E-01, 7.890625000E-01
     13140, 8.593750000E-01, 7.890625000E-01, 2.467007544E-02,-8.171860969E-02,-4.468218659E-01, 8.593750000E-01, 7.890625000E-01
     13141, 8.671875000E-01, 7.890625000E-01, 3.123543010E-02,-8.733264182E-02,-4.652763636E-01, 8.671875000E-01, 7.890625000E-01
     13142, 8.750000000E-01, 7.890625000E-01, 3.764954048E-02,-9.168274310E-02,-4.820136728E-01, 8.750000000E-01, 7.890625000E-01
     13143, 8.828125000E-01, 7.890625000E-01, 4.384617242E-02,-9.456436168E-02,-4.964235601E-01, 8.828125000E-01, 7.890625000E-01
     13144, 8.906250000E-01, 7.890625000E-01, 4.969722293E-02,-9.581004074E-02,-5.078199020E-01, 8.906250000E-01, 7.890625000E-01
     13145, 8.984375000E-01, 7.890625000E-01, 5.509546116E-02,-9.526287453E-02,-5.154266689E-01, 8.984375000E-01, 7.890625000E-01
     13146, 9.062500000E-01, 7.890625000E-01, 6.015008102E-02,-9.287341378E-02,-5.185020527E-01, 9.062500000E-01, 7.890625000E-01
     13147, 9.140625000E-01, 7.890625000E-01, 6.464144523E-02,-8.859311278E-02,-5.162823157E-01, 9.140625000E-01, 7.890625000E-01
     13148, 9.218750000E-01, 7.890625000E-01, 6.841659157E-02,-8.248204306E-02,-5.079334018E-01, 9.218750000E-01, 7.890625000E-01
     13149, 9.296875000E-01, 7.890625000E-01, 7.150356927E-02,-7.472789309E-02,-4.927257861E-01, 9.296875000E-01, 7.890625000E-01
     13150, 9.375000000E-01, 7.890625000E-01, 7.379466331E-02,-6.556765153E-02,-4.700625555E-01, 9.375000000E-01, 7.890625000E-01
     13151, 9.453125000E-01, 7.890625000E-01, 7.528463483E-02,-5.538692530E-02,-4.394821398E-01, 9.453125000E-01, 7.890625000E-01
     13152, 9.531250000E-01, 7.890625000E-01, 7.591236223E-02,-4.463499694E-02,-4.006825029E-01, 9.531250000E-01, 7.890625000E-01
     13153, 9.609375000E-01, 7.890625000E-01, 7.568786167E-02,-3.384483669E-02,-3.535486029E-01, 9.609375000E-01, 7.890625000E-01
     13154, 9.687500000E-01, 7.890625000E-01, 7.458576610E-02,-2.362319879E-02,-2.981478245E-01, 9.687500000E-01, 7.890625000E-01
     13155, 9.765625000E-01, 7.890625000E-01, 7.268662378E-02,-1.456081254E-02,-2.347121731E-01, 9.765625000E-01, 7.890625000E-01
     13156, 9.843750000E-01, 7.890625000E-01, 6.993974545E-02,-7.389858804E-03,-1.635955489E-01, 9.843750000E-01, 7.890625000E-01
     13157, 9.921875000E-01, 7.890625000E-01, 6.750913979E-02,-2.504366711E-03,-8.522608748E-02, 9.921875000E-01, 7.890625000E-01
     13158, 1.000000000E+00, 7.890625000E-01, 6.670720920E-02, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 7.890625000E-01
     13159, 1.769417945E-16, 7.968750000E-01,-6.588006630E-02, 0.000000000E+00, 0.000000000E+00, 1.769417945E-16, 7.968750000E-01
     13160, 7.812500000E-03, 7.968750000E-01,-6.617895086E-02,-8.151496527E-04, 2.997984461E-02, 7.812500000E-03, 7.968750000E-01
     13161, 1.562500000E-02, 7.968750000E-01,-6.707301048E-02,-2.445149493E-03, 5.800241871E-02, 1.562500000E-02, 7.968750000E-01
     13162, 2.343750000E-02, 7.968750000E-01,-6.813904388E-02,-4.906007453E-03, 8.393317224E-02, 2.343750000E-02, 7.968750000E-01
     13163, 3.125000000E-02, 7.968750000E-01,-6.900827076E-02,-8.108584113E-03, 1.076723147E-01, 3.125000000E-02, 7.968750000E-01
     13164, 3.906250000E-02, 7.968750000E-01,-6.969383437E-02,-1.185468842E-02, 1.291811741E-01, 3.906250000E-02, 7.968750000E-01
     13165, 4.687500000E-02, 7.968750000E-01,-7.017132585E-02,-1.598928234E-02, 1.484688494E-01, 4.687500000E-02, 7.968750000E-01
     13166, 5.468750000E-02, 7.968750000E-01,-7.044883025E-02,-2.034927708E-02, 1.655869829E-01, 5.468750000E-02, 7.968750000E-01
     13167, 6.250000000E-02, 7.968750000E-01,-7.052661788E-02,-2.479230633E-02, 1.806198828E-01, 6.250000000E-02, 7.968750000E-01
     13168, 7.031250000E-02, 7.968750000E-01,-7.041566817E-02,-2.918904823E-02, 1.936769092E-01, 7.031250000E-02, 7.968750000E-01
     13169, 7.812500000E-02, 7.968750000E-01,-7.012844234E-02,-3.342967723E-02, 2.048846608E-01, 7.812500000E-02, 7.968750000E-01
     13170, 8.593750000E-02, 7.968750000E-01,-6.968168039E-02,-3.742242514E-02, 2.143805316E-01, 8.593750000E-02, 7.968750000E-01
     13171, 9.375000000E-02, 7.968750000E-01,-6.909309139E-02,-4.109373059E-02, 2.223068890E-01, 9.375000000E-02, 7.968750000E-01
     13172, 1.015625000E-01, 7.968750000E-01,-6.838238813E-02,-4.438647666E-02, 2.288071023E-01, 1.015625000E-01, 7.968750000E-01
     13173, 1.093750000E-01, 7.968750000E-01,-6.757110757E-02,-4.725941346E-02, 2.340215559E-01, 1.093750000E-01, 7.968750000E-01
     13174, 1.171875000E-01, 7.968750000E-01,-6.667916029E-02,-4.968534860E-02, 2.380847668E-01, 1.171875000E-01, 7.968750000E-01
     13175, 1.250000000E-01, 7.968750000E-01,-6.572514424E-02,-5.164802429E-02, 2.411244429E-01, 1.250000000E-01, 7.968750000E-01
     13176, 1.328125000E-01, 7.968750000E-01,-6.473161600E-02,-5.314066556E-02, 2.432599281E-01, 1.328125000E-01, 7.968750000E-01
     13177, 1.406250000E-01, 7.968750000E-01,-6.372523315E-02,-5.416510516E-02, 2.445983542E-01, 1.406250000E-01, 7.968750000E-01
     13178, 1.484375000E-01, 7.968750000E-01,-6.270661873E-02,-5.472784508E-02, 2.452435010E-01, 1.484375000E-01, 7.968750000E-01
     13179, 1.562500000E-01, 7.968750000E-01,-6.170564284E-02,-5.485316731E-02, 2.452860552E-01, 1.562500000E-01, 7.968750000E-01
     13180, 1.640625000E-01, 7.968750000E-01,-6.072249904E-02,-5.455803351E-02, 2.448044612E-01, 1.640625000E-01, 7.968750000E-01
     13181, 1.718750000E-01, 7.968750000E-01,-5.975757789E-02,-5.384904911E-02, 2.438732158E-01, 1.718750000E-01, 7.968750000E-01
     13182, 1.796875000E-01, 7.968750000E-01,-5.885142700E-02,-5.275318315E-02, 2.425564893E-01, 1.796875000E-01, 7.968750000E-01
     13183, 1.875000000E-01, 7.968750000E-01,-5.800546406E-02,-5.129804572E-02, 2.409117856E-01, 1.875000000E-01, 7.968750000E-01
     13184, 1.953125000E-01, 7.968750000E-01,-5.722440060E-02,-4.950673293E-02, 2.389887982E-01, 1.953125000E-01, 7.968750000E-01
     13185, 2.031250000E-01, 7.968750000E-01,-5.651365022E-02,-4.740304736E-02, 2.368312993E-01, 2.031250000E-01, 7.968750000E-01
     13186, 2.109375000E-01, 7.968750000E-01,-5.587971629E-02,-4.501048321E-02, 2.344768573E-01, 2.109375000E-01, 7.968750000E-01
     13187, 2.187500000E-01, 7.968750000E-01,-5.532664969E-02,-4.235237793E-02, 2.319581011E-01, 2.187500000E-01, 7.968750000E-01
     13188, 2.265625000E-01, 7.968750000E-01,-5.485759570E-02,-3.945110019E-02, 2.293032423E-01, 2.265625000E-01, 7.968750000E-01
     13189, 2.343750000E-01, 7.968750000E-01,-5.447476844E-02,-3.632818528E-02, 2.265362449E-01, 2.343750000E-01, 7.968750000E-01
     13190, 2.421875000E-01, 7.968750000E-01,-5.418026987E-02,-3.300424592E-02, 2.236772642E-01, 2.421875000E-01, 7.968750000E-01
     13191, 2.500000000E-01, 7.968750000E-01,-5.397539601E-02,-2.949880823E-02, 2.207433671E-01, 2.500000000E-01, 7.968750000E-01
     13192, 2.578125000E-01, 7.968750000E-01,-5.386097111E-02,-2.583108663E-02, 2.177485814E-01, 2.578125000E-01, 7.968750000E-01
     13193, 2.656250000E-01, 7.968750000E-01,-5.383551566E-02,-2.201835674E-02, 2.147041408E-01, 2.656250000E-01, 7.968750000E-01
     13194, 2.734375000E-01, 7.968750000E-01,-5.389963944E-02,-1.807640501E-02, 2.116194302E-01, 2.734375000E-01, 7.968750000E-01
     13195, 2.812500000E-01, 7.968750000E-01,-5.405320697E-02,-1.402185902E-02, 2.085018324E-01, 2.812500000E-01, 7.968750000E-01
     13196, 2.890625000E-01, 7.968750000E-01,-5.429346542E-02,-9.869703776E-03, 2.053567066E-01, 2.890625000E-01, 7.968750000E-01
     13197, 2.968750000E-01, 7.968750000E-01,-5.461928530E-02,-5.633636694E-03, 2.021880122E-01, 2.968750000E-01, 7.968750000E-01
     13198, 3.046875000E-01, 7.968750000E-01,-5.502870476E-02,-1.327018386E-03, 1.989983274E-01, 3.046875000E-01, 7.968750000E-01
     13199, 3.125000000E-01, 7.968750000E-01,-5.551962020E-02, 3.037675877E-03, 1.957890462E-01, 3.125000000E-01, 7.968750000E-01
     13200, 3.203125000E-01, 7.968750000E-01,-5.608959682E-02, 7.448466700E-03, 1.925605693E-01, 3.203125000E-01, 7.968750000E-01
     13201, 3.281250000E-01, 7.968750000E-01,-5.673601676E-02, 1.189403683E-02, 1.893123595E-01, 3.281250000E-01, 7.968750000E-01
     13202, 3.359375000E-01, 7.968750000E-01,-5.745601438E-02, 1.636356107E-02, 1.860430572E-01, 3.359375000E-01, 7.968750000E-01
     13203, 3.437500000E-01, 7.968750000E-01,-5.824655490E-02, 2.084669321E-02, 1.827505986E-01, 3.437500000E-01, 7.968750000E-01
     13204, 3.515625000E-01, 7.968750000E-01,-5.910440802E-02, 2.533349837E-02, 1.794322877E-01, 3.515625000E-01, 7.968750000E-01
     13205, 3.593750000E-01, 7.968750000E-01,-6.002615268E-02, 2.981440778E-02, 1.760848577E-01, 3.593750000E-01, 7.968750000E-01
     13206, 3.671875000E-01, 7.968750000E-01,-6.100819911E-02, 3.428018675E-02, 1.727045688E-01, 3.671875000E-01, 7.968750000E-01
     13207, 3.750000000E-01, 7.968750000E-01,-6.204714474E-02, 3.872183883E-02, 1.692872718E-01, 3.750000000E-01, 7.968750000E-01
     13208, 3.828125000E-01, 7.968750000E-01,-6.313925915E-02, 4.313068946E-02, 1.658284902E-01, 3.828125000E-01, 7.968750000E-01
     13209, 3.906250000E-01, 7.968750000E-01,-6.427944935E-02, 4.749831400E-02, 1.623234898E-01, 3.906250000E-01, 7.968750000E-01
     13210, 3.984375000E-01, 7.968750000E-01,-6.546266138E-02, 5.181626892E-02, 1.587672131E-01, 3.984375000E-01, 7.968750000E-01
     13211, 4.062500000E-01, 7.968750000E-01,-6.668469531E-02, 5.607624551E-02, 1.551543058E-01, 4.062500000E-01, 7.968750000E-01
     13212, 4.140625000E-01, 7.968750000E-01,-6.794116727E-02, 6.027009265E-02, 1.514792449E-01, 4.140625000E-01, 7.968750000E-01
     13213, 4.218750000E-01, 7.968750000E-01,-6.922711743E-02, 6.438977089E-02, 1.477363424E-01, 4.218750000E-01, 7.968750000E-01
     13214, 4.296875000E-01, 7.968750000E-01,-7.053746365E-02, 6.842726904E-02, 1.439196144E-01, 4.296875000E-01, 7.968750000E-01
     13215, 4.375000000E-01, 7.968750000E-01,-7.186694069E-02, 7.237456601E-02, 1.400229240E-01, 4.375000000E-01, 7.968750000E-01
     13216, 4.453125000E-01, 7.968750000E-01,-7.320987827E-02, 7.622370818E-02, 1.360400626E-01, 4.453125000E-01, 7.968750000E-01
     13217, 4.531250000E-01, 7.968750000E-01,-7.456053863E-02, 7.996675554E-02, 1.319646732E-01, 4.531250000E-01, 7.968750000E-01
     13218, 4.609375000E-01, 7.968750000E-01,-7.591299816E-02, 8.359566926E-02, 1.277902534E-01, 4.609375000E-01, 7.968750000E-01
     13219, 4.687500000E-01, 7.968750000E-01,-7.726090335E-02, 8.710239881E-02, 1.235101754E-01, 4.687500000E-01, 7.968750000E-01
     13220, 4.765625000E-01, 7.968750000E-01,-7.859767178E-02, 9.047887831E-02, 1.191177082E-01, 4.765625000E-01, 7.968750000E-01
     13221, 4.843750000E-01, 7.968750000E-01,-7.991669103E-02, 9.371692057E-02, 1.146059600E-01, 4.843750000E-01, 7.968750000E-01
     13222, 4.921875000E-01, 7.968750000E-01,-8.121106581E-02, 9.680827313E-02, 1.099679217E-01, 4.921875000E-01, 7.968750000E-01
     13223, 5.000000000E-01, 7.968750000E-01,-8.247365556E-02, 9.974458298E-02, 1.051964916E-01, 5.000000000E-01, 7.968750000E-01
     13224, 5.078125000E-01, 7.968750000E-01,-8.369711234E-02, 1.025173956E-01, 1.002844389E-01, 5.078125000E-01, 7.968750000E-01
     13225, 5.156250000E-01, 7.968750000E-01,-8.487386134E-02, 1.051181354E-01, 9.522439664E-02, 5.156250000E-01, 7.968750000E-01
     13226, 5.234375000E-01, 7.968750000E-01,-8.599611348E-02, 1.075381005E-01, 9.000885866E-02, 5.234375000E-01, 7.968750000E-01
     13227, 5.312500000E-01, 7.968750000E-01,-8.705586936E-02, 1.097684510E-01, 8.463016580E-02, 5.312500000E-01, 7.968750000E-01
     13228, 5.390625000E-01, 7.968750000E-01,-8.804492656E-02, 1.118002023E-01, 7.908049352E-02, 5.390625000E-01, 7.968750000E-01
     13229, 5.468750000E-01, 7.968750000E-01,-8.895488804E-02, 1.136242131E-01, 7.335183628E-02, 5.468750000E-01, 7.968750000E-01
     13230, 5.546875000E-01, 7.968750000E-01,-8.977716374E-02, 1.152311817E-01, 6.743599146E-02, 5.546875000E-01, 7.968750000E-01
     13231, 5.625000000E-01, 7.968750000E-01,-9.050299394E-02, 1.166116279E-01, 6.132453757E-02, 5.625000000E-01, 7.968750000E-01
     13232, 5.703125000E-01, 7.968750000E-01,-9.112342518E-02, 1.177559025E-01, 5.500882386E-02, 5.703125000E-01, 7.968750000E-01
     13233, 5.781250000E-01, 7.968750000E-01,-9.162938444E-02, 1.186541324E-01, 4.847993388E-02, 5.781250000E-01, 7.968750000E-01
     13234, 5.859375000E-01, 7.968750000E-01,-9.201165655E-02, 1.192963505E-01, 4.172860461E-02, 5.859375000E-01, 7.968750000E-01
     13235, 5.937500000E-01, 7.968750000E-01,-9.226141193E-02, 1.196725397E-01, 3.474486305E-02, 5.937500000E-01, 7.968750000E-01
     13236, 6.015625000E-01, 7.968750000E-01,-9.236935538E-02, 1.197723374E-01, 2.751879895E-02, 6.015625000E-01, 7.968750000E-01
